bv,mag,spec,o,b,a,f,g,k,m
-0.039,1.642,B,0,1,0,0,0,0,0
1.652,1.222,M,0,0,0,0,0,0,1
0.861,1.676,G,0,0,0,0,1,0,0
-0.066,-1.458,A,0,0,1,0,0,0,0
0.221,2.395,A,0,0,1,0,0,0,0
0.295,1.61,A,0,0,1,0,0,0,0
1.632,-2.528,K,0,0,0,0,0,1,0
0.602,4.686,G,0,0,0,0,1,0,0
1.01,0.72,G,0,0,0,0,1,0,0
0.421,3.384,F,0,0,0,1,0,0,0
0.075,1.647,B,0,1,0,0,0,0,0
1.023,2.95,K,0,0,0,0,0,1,0
0.28,0.657,A,0,0,1,0,0,0,0
1.597,-0.735,M,0,0,0,0,0,0,1
1.293,0.067,K,0,0,0,0,0,1,0
0.972,1.059,G,0,0,0,0,1,0,0
0.443,1.201,F,0,0,0,1,0,0,0
0.928,-1.909,G,0,0,0,0,1,0,0
1.356,-11.26,K,0,0,0,0,0,1,0
1.146,-1.318,G,0,0,0,0,1,0,0
1.054,0.321,K,0,0,0,0,0,1,0
1.03,1.804,G,0,0,0,0,1,0,0
1.227,-1.218,K,0,0,0,0,0,1,0
1.5,-0.494,M,0,0,0,0,0,0,1
0.473,2.996,F,0,0,0,1,0,0,0
0.474,2.812,F,0,0,0,1,0,0,0
0.7,2.064,K,0,0,0,0,0,1,0
0.478,1.047,G,0,0,0,0,1,0,0
1.202,1.303,K,0,0,0,0,0,1,0
0.238,2.097,A,0,0,1,0,0,0,0
0.78,3.746,G,0,0,0,0,1,0,0
0.965,1.679,K,0,0,0,0,0,1,0
0.611,3.829,G,0,0,0,0,1,0,0
0.599,2.988,F,0,0,0,1,0,0,0
0.377,-15.23,B,0,1,0,0,0,0,0
0.518,2.203,F,0,0,0,1,0,0,0
0.451,2.999,F,0,0,0,1,0,0,0
0.497,2.853,F,0,0,0,1,0,0,0
1.294,-10.02,M,0,0,0,0,0,0,1
0.403,3.041,F,0,0,0,1,0,0,0
1.322,-0.78,M,0,0,0,0,0,0,1
1.65,0.181,M,0,0,0,0,0,0,1
0.923,2.624,G,0,0,0,0,1,0,0
1.075,1.259,K,0,0,0,0,0,1,0
0.567,3.48,G,0,0,0,0,1,0,0
1.61,-0.278,K,0,0,0,0,0,1,0
0.626,2.188,G,0,0,0,0,1,0,0
-0.02,-12.43,B,0,1,0,0,0,0,0
0.935,0.309,G,0,0,0,0,1,0,0
0.099,1.791,A,0,0,1,0,0,0,0
1.689,-10.9,M,0,0,0,0,0,0,1
1.002,0.926,G,0,0,0,0,1,0,0
0.522,4.385,F,0,0,0,1,0,0,0
0.883,1.024,G,0,0,0,0,1,0,0
1.457,0.071,K,0,0,0,0,0,1,0
0.413,2.602,F,0,0,0,1,0,0,0
0.462,2.27,F,0,0,0,1,0,0,0
1.513,-11.03,K,0,0,0,0,0,1,0
0.073,-3.043,O,1,0,0,0,0,0,0
0.496,3.365,F,0,0,0,1,0,0,0
1.13,4.701,K,0,0,0,0,0,1,0
0.567,4.278,F,0,0,0,1,0,0,0
1.157,1.752,K,0,0,0,0,0,1,0
0.326,1.987,A,0,0,1,0,0,0,0
0.521,2.526,F,0,0,0,1,0,0,0
0.021,-12.01,B,0,1,0,0,0,0,0
0.14,-0.222,A,0,0,1,0,0,0,0
1.194,-11.21,K,0,0,0,0,0,1,0
1.008,5.957,M,0,0,0,0,0,0,1
0.854,-1.348,F,0,0,0,1,0,0,0
0.097,-0.941,A,0,0,1,0,0,0,0
0.348,1.071,A,0,0,1,0,0,0,0
1.11,1.408,K,0,0,0,0,0,1,0
0.133,1.796,A,0,0,1,0,0,0,0
0.097,0.137,B,0,1,0,0,0,0,0
1.094,-1.159,G,0,0,0,0,1,0,0
-0.143,-2.336,B,0,1,0,0,0,0,0
1.568,-11.49,K,0,0,0,0,0,1,0
-0.062,1.754,B,0,1,0,0,0,0,0
0.188,1.713,A,0,0,1,0,0,0,0
1.205,0.945,K,0,0,0,0,0,1,0
-0.06,-0.486,A,0,0,1,0,0,0,0
1.153,-0.761,K,0,0,0,0,0,1,0
0.267,1.348,A,0,0,1,0,0,0,0
1.209,-0.216,K,0,0,0,0,0,1,0
0.118,0.977,A,0,0,1,0,0,0,0
0.08,1.841,A,0,0,1,0,0,0,0
0.733,-11.71,B,0,1,0,0,0,0,0
1.438,-11.19,K,0,0,0,0,0,1,0
1.697,0.009,K,0,0,0,0,0,1,0
0.495,2.903,F,0,0,0,1,0,0,0
1.411,-0.065,K,0,0,0,0,0,1,0
-0.041,-0.841,B,0,1,0,0,0,0,0
0.611,2.982,F,0,0,0,1,0,0,0
0.998,1.23,G,0,0,0,0,1,0,0
0.453,2.586,F,0,0,0,1,0,0,0
0.056,1.601,A,0,0,1,0,0,0,0
1.034,0.35,K,0,0,0,0,0,1,0
0.448,7.074,F,0,0,0,1,0,0,0
0.842,1.439,B,0,1,0,0,0,0,0
1.482,-0.153,K,0,0,0,0,0,1,0
0.123,2.596,A,0,0,1,0,0,0,0
1.363,-1.571,K,0,0,0,0,0,1,0
0.812,3.628,G,0,0,0,0,1,0,0
0.314,2.195,A,0,0,1,0,0,0,0
1.69,-11.08,M,0,0,0,0,0,0,1
0.616,3.832,G,0,0,0,0,1,0,0
0.195,2.214,A,0,0,1,0,0,0,0
0.66,-4.796,F,0,0,0,1,0,0,0
0.581,3.013,F,0,0,0,1,0,0,0
1.015,-12.27,B,0,1,0,0,0,0,0
0.14,-12.16,B,0,1,0,0,0,0,0
0.419,3.435,F,0,0,0,1,0,0,0
-0.01,-12.18,A,0,0,1,0,0,0,0
0.015,1.502,A,0,0,1,0,0,0,0
0.497,3.082,F,0,0,0,1,0,0,0
1.025,0.583,K,0,0,0,0,0,1,0
0.463,1.062,F,0,0,0,1,0,0,0
0.455,3.093,F,0,0,0,1,0,0,0
0.937,3.268,K,0,0,0,0,0,1,0
1.5,-8.04,M,0,0,0,0,0,0,1
1.216,0.756,K,0,0,0,0,0,1,0
0.591,-11.35,O,1,0,0,0,0,0,0
0.279,2.31,A,0,0,1,0,0,0,0
0.602,-0.449,F,0,0,0,1,0,0,0
1.811,0.081,K,0,0,0,0,0,1,0
0.5,3.147,B,0,1,0,0,0,0,0
-0.123,-3.038,B,0,1,0,0,0,0,0
0.47,3.338,F,0,0,0,1,0,0,0
1.289,0.509,K,0,0,0,0,0,1,0
1.653,-0.676,M,0,0,0,0,0,0,1
0.33,-12.74,O,1,0,0,0,0,0,0
-0.014,0.587,A,0,0,1,0,0,0,0
1.223,1.258,K,0,0,0,0,0,1,0
0.423,2.122,F,0,0,0,1,0,0,0
-0.03,-12,B,0,1,0,0,0,0,0
1.657,-1.108,M,0,0,0,0,0,0,1
1.133,1.6,G,0,0,0,0,1,0,0
0.944,0.614,K,0,0,0,0,0,1,0
1.566,0.589,M,0,0,0,0,0,0,1
1.871,-13.65,K,0,0,0,0,0,1,0
1.71,0.382,M,0,0,0,0,0,0,1
1.025,0.247,G,0,0,0,0,1,0,0
1.537,1.325,K,0,0,0,0,0,1,0
0.287,2.485,F,0,0,0,1,0,0,0
-0.169,-0.297,B,0,1,0,0,0,0,0
1.562,-0.749,K,0,0,0,0,0,1,0
0.226,2.168,A,0,0,1,0,0,0,0
1.167,0.917,G,0,0,0,0,1,0,0
1.047,0.883,K,0,0,0,0,0,1,0
1.045,0.688,K,0,0,0,0,0,1,0
0.78,4.115,G,0,0,0,0,1,0,0
1.143,0.737,K,0,0,0,0,0,1,0
0.187,1.305,A,0,0,1,0,0,0,0
0.888,2.086,K,0,0,0,0,0,1,0
-0.179,-11.16,B,0,1,0,0,0,0,0
0.453,2.939,F,0,0,0,1,0,0,0
0.392,-12.58,O,1,0,0,0,0,0,0
1.04,1.46,K,0,0,0,0,0,1,0
0.918,0.699,G,0,0,0,0,1,0,0
0.544,2.177,F,0,0,0,1,0,0,0
0.635,-0.241,F,0,0,0,1,0,0,0
0.461,2.431,F,0,0,0,1,0,0,0
1.303,-0.404,K,0,0,0,0,0,1,0
1.616,-1.754,K,0,0,0,0,0,1,0
1.086,0.531,K,0,0,0,0,0,1,0
0.573,3.831,G,0,0,0,0,1,0,0
0.72,5.037,G,0,0,0,0,1,0,0
0.469,3.689,F,0,0,0,1,0,0,0
0.493,-9.8,F,0,0,0,1,0,0,0
1.241,-0.112,K,0,0,0,0,0,1,0
0.343,2.377,A,0,0,1,0,0,0,0
0.474,2.942,F,0,0,0,1,0,0,0
1.257,-10.97,K,0,0,0,0,0,1,0
0.09,1.647,A,0,0,1,0,0,0,0
0.002,0.018,B,0,1,0,0,0,0,0
0.362,0.616,A,0,0,1,0,0,0,0
0.283,-0.513,B,0,1,0,0,0,0,0
1.622,0.584,M,0,0,0,0,0,0,1
-0.084,0.474,B,0,1,0,0,0,0,0
1.394,-2.401,K,0,0,0,0,0,1,0
0.796,-11.99,A,0,0,1,0,0,0,0
0.438,2.666,F,0,0,0,1,0,0,0
0.08,-9.38,B,0,1,0,0,0,0,0
0.33,1.807,A,0,0,1,0,0,0,0
0.417,2.844,F,0,0,0,1,0,0,0
1.063,1.547,K,0,0,0,0,0,1,0
1.484,1.692,K,0,0,0,0,0,1,0
1.111,1.017,K,0,0,0,0,0,1,0
0.194,2.31,A,0,0,1,0,0,0,0
0.424,3.522,F,0,0,0,1,0,0,0
1.648,-0.496,M,0,0,0,0,0,0,1
0.915,0.94,G,0,0,0,0,1,0,0
0.371,3.1,F,0,0,0,1,0,0,0
0.392,1.663,A,0,0,1,0,0,0,0
0.538,-0.788,F,0,0,0,1,0,0,0
0.486,-1.091,W,0,0,0,0,0,0,0
1.098,0.647,K,0,0,0,0,0,1,0
-0.004,1.369,A,0,0,1,0,0,0,0
0.451,3.471,F,0,0,0,1,0,0,0
-0.043,0.39,B,0,1,0,0,0,0,0
1.167,7.464,K,0,0,0,0,0,1,0
0.97,2.631,K,0,0,0,0,0,1,0
0.42,2.994,F,0,0,0,1,0,0,0
0.684,4.714,G,0,0,0,0,1,0,0
0.903,-0.093,K,0,0,0,0,0,1,0
0.456,-11.32,B,0,1,0,0,0,0,0
0.858,-0.054,G,0,0,0,0,1,0,0
0.993,-0.077,G,0,0,0,0,1,0,0
0.8,0.396,G,0,0,0,0,1,0,0
1.424,0.51,K,0,0,0,0,0,1,0
1.093,0.645,K,0,0,0,0,0,1,0
0.594,4.177,G,0,0,0,0,1,0,0
1.73,1.888,K,0,0,0,0,0,1,0
0.616,5.258,G,0,0,0,0,1,0,0
0.587,2.699,G,0,0,0,0,1,0,0
0.125,1.312,A,0,0,1,0,0,0,0
0.603,4.941,G,0,0,0,0,1,0,0
-0.004,-0.284,A,0,0,1,0,0,0,0
0.31,-12.6,B,0,1,0,0,0,0,0
0.462,2.149,F,0,0,0,1,0,0,0
-0.14,-1.162,B,0,1,0,0,0,0,0
0.678,3.104,G,0,0,0,0,1,0,0
0.516,3.823,F,0,0,0,1,0,0,0
0.051,1.312,A,0,0,1,0,0,0,0
1.329,-0.512,K,0,0,0,0,0,1,0
0.762,-10.85,G,0,0,0,0,1,0,0
-0.012,-0.478,B,0,1,0,0,0,0,0
-0.084,-1.259,B,0,1,0,0,0,0,0
0.625,4.312,G,0,0,0,0,1,0,0
0.132,-0.508,A,0,0,1,0,0,0,0
0.26,1.462,A,0,0,1,0,0,0,0
0.153,0.682,B,0,1,0,0,0,0,0
0.096,-11.08,B,0,1,0,0,0,0,0
0.299,1.436,A,0,0,1,0,0,0,0
0.377,0.652,A,0,0,1,0,0,0,0
0.631,4.945,G,0,0,0,0,1,0,0
1.03,1.726,G,0,0,0,0,1,0,0
1.472,-0.972,M,0,0,0,0,0,0,1
1.389,-0.662,K,0,0,0,0,0,1,0
0.595,0.862,G,0,0,0,0,1,0,0
0.147,2.029,A,0,0,1,0,0,0,0
0.469,2.534,F,0,0,0,1,0,0,0
0.592,2.651,F,0,0,0,1,0,0,0
1.2,-1.287,K,0,0,0,0,0,1,0
0.06,-0.062,A,0,0,1,0,0,0,0
0.568,2.202,F,0,0,0,1,0,0,0
0.914,0.592,G,0,0,0,0,1,0,0
1.081,6.848,K,0,0,0,0,0,1,0
0.376,1.57,A,0,0,1,0,0,0,0
0.984,1.236,G,0,0,0,0,1,0,0
0.926,0.017,G,0,0,0,0,1,0,0
0.621,3.79,G,0,0,0,0,1,0,0
1.5,-0.296,K,0,0,0,0,0,1,0
0.595,0.797,G,0,0,0,0,1,0,0
0.989,0.704,K,0,0,0,0,0,1,0
0.621,5.238,G,0,0,0,0,1,0,0
0.74,5.486,G,0,0,0,0,1,0,0
1.291,0.402,K,0,0,0,0,0,1,0
0.208,1.856,A,0,0,1,0,0,0,0
1.552,0.168,K,0,0,0,0,0,1,0
0.265,0.973,A,0,0,1,0,0,0,0
0.213,-12.28,A,0,0,1,0,0,0,0
0.891,6.485,K,0,0,0,0,0,1,0
0.179,0.891,A,0,0,1,0,0,0,0
0.461,-13.22,W,0,0,0,0,0,0,0
0.76,6.128,B,0,1,0,0,0,0,0
1.257,0.286,K,0,0,0,0,0,1,0
1.229,8.195,K,0,0,0,0,0,1,0
1.372,1.216,K,0,0,0,0,0,1,0
0.537,2.99,G,0,0,0,0,1,0,0
0.35,2.375,G,0,0,0,0,1,0,0
1.547,-2.683,K,0,0,0,0,0,1,0
-0.08,-1.422,B,0,1,0,0,0,0,0
0.404,2.715,F,0,0,0,1,0,0,0
0.695,4.61,K,0,0,0,0,0,1,0
1.184,-9.68,G,0,0,0,0,1,0,0
1.617,-0.985,M,0,0,0,0,0,0,1
0.112,1.876,A,0,0,1,0,0,0,0
0.337,1.617,F,0,0,0,1,0,0,0
0.505,3.502,F,0,0,0,1,0,0,0
0.177,2.197,A,0,0,1,0,0,0,0
0.232,2.165,A,0,0,1,0,0,0,0
-0.07,-1.068,B,0,1,0,0,0,0,0
0.307,-0.538,B,0,1,0,0,0,0,0
0.423,2.993,F,0,0,0,1,0,0,0
-0.047,0.32,B,0,1,0,0,0,0,0
1.208,1.151,K,0,0,0,0,0,1,0
1.162,1.472,K,0,0,0,0,0,1,0
-0.068,-1.298,B,0,1,0,0,0,0,0
0.81,3.902,G,0,0,0,0,1,0,0
0.14,1.564,B,0,1,0,0,0,0,0
0.15,2.003,A,0,0,1,0,0,0,0
0.409,2.676,F,0,0,0,1,0,0,0
0.289,1.697,A,0,0,1,0,0,0,0
-0.03,1.348,A,0,0,1,0,0,0,0
0.033,-0.426,B,0,1,0,0,0,0,0
0.459,3.24,F,0,0,0,1,0,0,0
1.229,0.181,K,0,0,0,0,0,1,0
1.104,-10.82,K,0,0,0,0,0,1,0
0.403,1.111,F,0,0,0,1,0,0,0
-0.016,1.004,B,0,1,0,0,0,0,0
0.753,1.671,G,0,0,0,0,1,0,0
0.524,1.803,F,0,0,0,1,0,0,0
-0.07,0.246,B,0,1,0,0,0,0,0
0.374,2.306,F,0,0,0,1,0,0,0
0.76,5.223,G,0,0,0,0,1,0,0
0.597,2.489,G,0,0,0,0,1,0,0
1.311,1.195,K,0,0,0,0,0,1,0
0.018,1.493,A,0,0,1,0,0,0,0
0.523,3.279,G,0,0,0,0,1,0,0
0.448,2.518,F,0,0,0,1,0,0,0
0.519,3.196,G,0,0,0,0,1,0,0
0.976,1.426,K,0,0,0,0,0,1,0
0.7,2.263,G,0,0,0,0,1,0,0
0.37,2.159,F,0,0,0,1,0,0,0
0.864,5.483,K,0,0,0,0,0,1,0
1.092,2.115,K,0,0,0,0,0,1,0
1.498,-0.25,K,0,0,0,0,0,1,0
1.159,0.67,K,0,0,0,0,0,1,0
0.79,-1.954,A,0,0,1,0,0,0,0
1.604,-1.056,F,0,0,0,1,0,0,0
1.389,-0.043,K,0,0,0,0,0,1,0
1.471,-1.478,K,0,0,0,0,0,1,0
0.129,1.553,A,0,0,1,0,0,0,0
1.011,0.15,K,0,0,0,0,0,1,0
0.256,-12.25,B,0,1,0,0,0,0,0
1.003,1.561,G,0,0,0,0,1,0,0
-0.041,-1.795,A,0,0,1,0,0,0,0
-0.04,0.706,B,0,1,0,0,0,0,0
0.855,1.96,G,0,0,0,0,1,0,0
1.594,8.308,M,0,0,0,0,0,0,1
1.561,-0.973,K,0,0,0,0,0,1,0
0.442,2.712,F,0,0,0,1,0,0,0
0.643,4.451,G,0,0,0,0,1,0,0
-0.04,0.426,A,0,0,1,0,0,0,0
1.059,-0.81,K,0,0,0,0,0,1,0
1.304,0.583,K,0,0,0,0,0,1,0
0.683,4.254,G,0,0,0,0,1,0,0
0.031,1.146,A,0,0,1,0,0,0,0
0.462,3.071,F,0,0,0,1,0,0,0
1.155,1.262,K,0,0,0,0,0,1,0
0.387,1.81,F,0,0,0,1,0,0,0
1.421,2.712,K,0,0,0,0,0,1,0
0.259,1.742,A,0,0,1,0,0,0,0
0.019,0.308,A,0,0,1,0,0,0,0
1.715,-1.053,M,0,0,0,0,0,0,1
1.407,-11.09,K,0,0,0,0,0,1,0
0.99,6.471,K,0,0,0,0,0,1,0
0.401,3.183,A,0,0,1,0,0,0,0
0.469,4.339,A,0,0,1,0,0,0,0
1.648,-0.943,K,0,0,0,0,0,1,0
0.505,3.242,F,0,0,0,1,0,0,0
1.45,0.365,K,0,0,0,0,0,1,0
1.018,-1.609,G,0,0,0,0,1,0,0
-0.012,-9.33,B,0,1,0,0,0,0,0
0.814,-8.54,M,0,0,0,0,0,0,1
0.261,1.48,A,0,0,1,0,0,0,0
0.027,0.97,A,0,0,1,0,0,0,0
1.022,1.612,G,0,0,0,0,1,0,0
0.018,-0.564,A,0,0,1,0,0,0,0
0.607,3.396,G,0,0,0,0,1,0,0
0.792,-10.28,W,0,0,0,0,0,0,0
1.691,0.501,M,0,0,0,0,0,0,1
1.518,-2.114,K,0,0,0,0,0,1,0
0.035,0.772,B,0,1,0,0,0,0,0
1.416,1.558,K,0,0,0,0,0,1,0
0.92,1.886,B,0,1,0,0,0,0,0
0.418,2.618,F,0,0,0,1,0,0,0
0.481,3.311,F,0,0,0,1,0,0,0
0.558,3.319,F,0,0,0,1,0,0,0
0.451,1.961,F,0,0,0,1,0,0,0
1.61,0.072,K,0,0,0,0,0,1,0
0.098,-1.897,A,0,0,1,0,0,0,0
0.047,-11.68,A,0,0,1,0,0,0,0
0.424,3.21,F,0,0,0,1,0,0,0
0.462,3.112,F,0,0,0,1,0,0,0
1.35,-9.64,M,0,0,0,0,0,0,1
1.264,-10.98,K,0,0,0,0,0,1,0
0.732,5.097,G,0,0,0,0,1,0,0
0.493,2.565,F,0,0,0,1,0,0,0
0,1.271,A,0,0,1,0,0,0,0
0.729,-2.116,B,0,1,0,0,0,0,0
1.547,1.191,M,0,0,0,0,0,0,1
0.549,3.802,G,0,0,0,0,1,0,0
1.635,0.877,M,0,0,0,0,0,0,1
0.592,2.355,F,0,0,0,1,0,0,0
1.53,0.587,M,0,0,0,0,0,0,1
0.586,3.622,G,0,0,0,0,1,0,0
0.015,1.675,A,0,0,1,0,0,0,0
0.069,1.207,G,0,0,0,0,1,0,0
0.631,2.864,G,0,0,0,0,1,0,0
0.592,1.697,F,0,0,0,1,0,0,0
0.229,1.285,A,0,0,1,0,0,0,0
0.652,5.099,G,0,0,0,0,1,0,0
1.62,-0.531,M,0,0,0,0,0,0,1
1.431,-9.95,K,0,0,0,0,0,1,0
-0.103,-1.458,A,0,0,1,0,0,0,0
1.046,1.843,K,0,0,0,0,0,1,0
0.337,2.697,F,0,0,0,1,0,0,0
0.814,6.009,G,0,0,0,0,1,0,0
-0.05,-12.51,A,0,0,1,0,0,0,0
1.371,2.659,K,0,0,0,0,0,1,0
0.953,1.186,G,0,0,0,0,1,0,0
0.449,2.489,F,0,0,0,1,0,0,0
0.705,2.576,G,0,0,0,0,1,0,0
1.016,-1.648,G,0,0,0,0,1,0,0
-0.09,-1.927,B,0,1,0,0,0,0,0
0.979,0.637,A,0,0,1,0,0,0,0
1.077,0.109,K,0,0,0,0,0,1,0
0.13,-11.73,B,0,1,0,0,0,0,0
0.278,2.394,A,0,0,1,0,0,0,0
-0.084,1.364,A,0,0,1,0,0,0,0
0.106,2.297,A,0,0,1,0,0,0,0
0.254,1.867,A,0,0,1,0,0,0,0
0.083,-0.784,A,0,0,1,0,0,0,0
0.667,3.507,G,0,0,0,0,1,0,0
0.911,1.991,K,0,0,0,0,0,1,0
1.873,-1.113,M,0,0,0,0,0,0,1
0.15,0.015,A,0,0,1,0,0,0,0
0.05,2.328,A,0,0,1,0,0,0,0
0.788,5.219,G,0,0,0,0,1,0,0
0.85,6.263,K,0,0,0,0,0,1,0
0.249,4.992,A,0,0,1,0,0,0,0
1.16,-11.3,K,0,0,0,0,0,1,0
0.171,0.339,A,0,0,1,0,0,0,0
0.673,-6.518,F,0,0,0,1,0,0,0
1.088,7.532,K,0,0,0,0,0,1,0
0.6,3.471,F,0,0,0,1,0,0,0
0.432,3.524,F,0,0,0,1,0,0,0
0.288,2.577,A,0,0,1,0,0,0,0
0.457,3.477,F,0,0,0,1,0,0,0
0.435,1.916,F,0,0,0,1,0,0,0
0.408,2.454,F,0,0,0,1,0,0,0
1.411,-11.57,K,0,0,0,0,0,1,0
0.735,1.722,G,0,0,0,0,1,0,0
0.342,2.829,F,0,0,0,1,0,0,0
0.875,3.462,K,0,0,0,0,0,1,0
0.601,4.679,G,0,0,0,0,1,0,0
0.389,3.032,F,0,0,0,1,0,0,0
1.407,-0.081,M,0,0,0,0,0,0,1
0.002,1.498,A,0,0,1,0,0,0,0
0.753,3.981,G,0,0,0,0,1,0,0
0.667,4.769,G,0,0,0,0,1,0,0
0.145,-11.09,A,0,0,1,0,0,0,0
0.097,-1.784,A,0,0,1,0,0,0,0
0.79,5.392,G,0,0,0,0,1,0,0
0.064,1.665,A,0,0,1,0,0,0,0
1.207,0.252,K,0,0,0,0,0,1,0
1.232,1.636,K,0,0,0,0,0,1,0
0.499,2.297,F,0,0,0,1,0,0,0
1.635,-11.84,K,0,0,0,0,0,1,0
0.294,1.772,A,0,0,1,0,0,0,0
0.051,2.255,A,0,0,1,0,0,0,0
1.06,-0.604,B,0,1,0,0,0,0,0
1.335,-0.978,K,0,0,0,0,0,1,0
1.037,1.279,K,0,0,0,0,0,1,0
1.363,-0.15,K,0,0,0,0,0,1,0
0.319,0.677,A,0,0,1,0,0,0,0
0.985,0.302,G,0,0,0,0,1,0,0
1.525,0.583,K,0,0,0,0,0,1,0
1.455,9.162,M,0,0,0,0,0,0,1
0.021,1.466,A,0,0,1,0,0,0,0
0.888,6.415,K,0,0,0,0,0,1,0
1.737,2.382,K,0,0,0,0,0,1,0
0.3,2.844,F,0,0,0,1,0,0,0
0.36,3.13,A,0,0,1,0,0,0,0
0.069,1.82,A,0,0,1,0,0,0,0
0.031,-11.87,B,0,1,0,0,0,0,0
1.218,0.953,K,0,0,0,0,0,1,0
0.49,2.766,F,0,0,0,1,0,0,0
0.726,3.67,G,0,0,0,0,1,0,0
1.632,-1.117,M,0,0,0,0,0,0,1
0.418,1.995,F,0,0,0,1,0,0,0
0.859,2.604,K,0,0,0,0,0,1,0
1.513,-0.558,K,0,0,0,0,0,1,0
0.343,3.198,A,0,0,1,0,0,0,0
1.326,1.229,K,0,0,0,0,0,1,0
0.032,-0.338,A,0,0,1,0,0,0,0
1.531,-0.012,K,0,0,0,0,0,1,0
0.314,2.674,A,0,0,1,0,0,0,0
0.365,2.15,A,0,0,1,0,0,0,0
0.498,4.064,F,0,0,0,1,0,0,0
0.593,4.114,F,0,0,0,1,0,0,0
0.244,1.086,A,0,0,1,0,0,0,0
0.187,0.482,B,0,1,0,0,0,0,0
0.957,1.136,K,0,0,0,0,0,1,0
1.473,0.572,K,0,0,0,0,0,1,0
0.408,1.799,F,0,0,0,1,0,0,0
-0.103,-2.957,B,0,1,0,0,0,0,0
0.515,1.558,G,0,0,0,0,1,0,0
0.271,1.384,A,0,0,1,0,0,0,0
0.231,1.121,A,0,0,1,0,0,0,0
1.068,0.342,K,0,0,0,0,0,1,0
0.374,3.092,F,0,0,0,1,0,0,0
0.913,0.269,G,0,0,0,0,1,0,0
0.997,-10.98,K,0,0,0,0,0,1,0
0.23,2.39,A,0,0,1,0,0,0,0
0.256,0.611,A,0,0,1,0,0,0,0
0.239,1.3,A,0,0,1,0,0,0,0
0.146,-0.154,G,0,0,0,0,1,0,0
1.839,5.733,M,0,0,0,0,0,0,1
0.594,2.827,F,0,0,0,1,0,0,0
1.117,0.954,K,0,0,0,0,0,1,0
1.88,-1.072,K,0,0,0,0,0,1,0
1.172,0.07,K,0,0,0,0,0,1,0
0.334,1.014,F,0,0,0,1,0,0,0
1.211,0.952,K,0,0,0,0,0,1,0
1.541,-0.031,K,0,0,0,0,0,1,0
0.547,3.769,G,0,0,0,0,1,0,0
0.465,3.41,F,0,0,0,1,0,0,0
0.983,0.908,G,0,0,0,0,1,0,0
0.774,-11.5,O,1,0,0,0,0,0,0
1.591,0.675,K,0,0,0,0,0,1,0
1.15,2.808,K,0,0,0,0,0,1,0
0.38,2.37,F,0,0,0,1,0,0,0
0.348,3.218,F,0,0,0,1,0,0,0
0.164,2.116,A,0,0,1,0,0,0,0
0.845,3.541,G,0,0,0,0,1,0,0
0.857,-12.97,B,0,1,0,0,0,0,0
1.603,0.09,M,0,0,0,0,0,0,1
0.012,1.699,A,0,0,1,0,0,0,0
0.524,1.264,F,0,0,0,1,0,0,0
1.113,0.915,G,0,0,0,0,1,0,0
0.948,7.303,K,0,0,0,0,0,1,0
-0.03,-0.525,B,0,1,0,0,0,0,0
-0.1,-2.975,B,0,1,0,0,0,0,0
0.737,-11.61,B,0,1,0,0,0,0,0
1.043,0.637,K,0,0,0,0,0,1,0
1.312,2.346,K,0,0,0,0,0,1,0
0.645,4.941,K,0,0,0,0,0,1,0
0.12,1.368,A,0,0,1,0,0,0,0
1.089,1.586,K,0,0,0,0,0,1,0
1.605,-1.054,K,0,0,0,0,0,1,0
1.077,-0.103,K,0,0,0,0,0,1,0
0.617,2.747,G,0,0,0,0,1,0,0
1.102,1.587,K,0,0,0,0,0,1,0
-0.025,1.41,A,0,0,1,0,0,0,0
0.554,5.438,F,0,0,0,1,0,0,0
0.331,2.904,F,0,0,0,1,0,0,0
0.426,3.475,F,0,0,0,1,0,0,0
-0.029,0.594,A,0,0,1,0,0,0,0
-0.04,-0.043,B,0,1,0,0,0,0,0
-0.07,-0.961,B,0,1,0,0,0,0,0
-0.173,-2.22,B,0,1,0,0,0,0,0
0.96,0.832,G,0,0,0,0,1,0,0
1.665,-11.32,M,0,0,0,0,0,0,1
0.055,0.851,B,0,1,0,0,0,0,0
0.476,3.862,F,0,0,0,1,0,0,0
0.124,-2.571,B,0,1,0,0,0,0,0
1.205,1.541,K,0,0,0,0,0,1,0
0.454,3.733,F,0,0,0,1,0,0,0
0.598,4.128,K,0,0,0,0,0,1,0
0.931,-0.807,K,0,0,0,0,0,1,0
1.117,2.31,K,0,0,0,0,0,1,0
0.421,0.68,F,0,0,0,1,0,0,0
1.331,0.008,K,0,0,0,0,0,1,0
-0.087,-11.76,B,0,1,0,0,0,0,0
1.147,0.416,K,0,0,0,0,0,1,0
1.304,-11.84,K,0,0,0,0,0,1,0
0.201,0.74,A,0,0,1,0,0,0,0
-0.033,-0.338,A,0,0,1,0,0,0,0
0.845,3.183,G,0,0,0,0,1,0,0
1.089,1.324,K,0,0,0,0,0,1,0
0.218,2.212,A,0,0,1,0,0,0,0
1.376,-11.81,K,0,0,0,0,0,1,0
0.613,3.333,G,0,0,0,0,1,0,0
-0.011,-0.226,B,0,1,0,0,0,0,0
1.626,-9.66,M,0,0,0,0,0,0,1
0.666,-10.64,B,0,1,0,0,0,0,0
1.306,2.755,N,0,0,0,0,0,0,0
0.793,5.458,K,0,0,0,0,0,1,0
1.38,-10.87,K,0,0,0,0,0,1,0
